Name,Moran's I,UMI Count,Spots
GLRX5,0.060929383222462635,1.9143050043730634,2704
PPCS,0.08972484997195429,1.912855137333756,2719
SNX3,0.15538307935732218,1.910960715363744,2678
TIMP1,0.09349380456358382,1.9105347727914843,2703
SNTN,0.41517996404930074,1.9078893988610859,1956
ANAPC5,0.05640850829951072,1.9067794702904848,2752
MB,0.13916733732090386,1.9065290529923802,2633
IDH3G,0.053032988733253246,1.9032894915996579,2727
A1BG,0.0720123674490704,1.9017164240324937,2711
LINC01578,0.08083049541516386,1.9011014140673894,2712
REPIN1,0.068808417157046,1.8973472090193266,2714
PPIC,0.10463888905206237,1.8956614719027385,2659
LARP1,0.06376250122288062,1.8954076144063003,2696
UBE2D2,0.0729119626338137,1.8953029954339173,2729
CACYBP,0.06492751987784055,1.8938634578577869,2700
LRP10,0.11512147042751439,1.8932914539178323,2648
ERBB3,0.09248256149745651,1.8885966033487067,2716
SPATA20,0.10301026765597385,1.8827774726589124,2677
SARAF,0.08525137675443459,1.8813026722371602,2674
YIPF3,0.10981493817617276,1.8810592063836464,2659
CDT1,0.07876146315356451,1.8793370475545734,2726
MPG,0.06881356409111113,1.876211151306719,2699
PSMD9,0.06490699718791039,1.8707425927211436,2729
PRELID3B,0.053761605161129086,1.8705331148934254,2684
ARCN1,0.07197587248487584,1.8703809342282927,2703
PLPP2,0.07010063256489102,1.8694144295325617,2684
ARF4,0.1232936473349938,1.8690791594129132,2660
PSMD7,0.07701351163815347,1.8685474763281429,2712
RAB5A,0.05083076253201209,1.866636655835866,2721
ADAR,0.06360780449186587,1.8658579288422932,2715
ST13,0.05969212556661037,1.8624160982500755,2720
TAF1C,0.11570492950144087,1.8603953245561518,2652
PIN4,0.07425134225013387,1.859144095302138,2725
GATA3-AS1,0.21214174953684214,1.8589358728311847,2567
CRNDE,0.08296098831906655,1.854691501034823,2645
GNAI2,0.2525860593084565,1.852857432084636,2496
POLR2E,0.06256991621302715,1.8526472151828215,2699
HAGHL,0.09913118706150041,1.8509293002925171,2655
SUPT4H1,0.05296796275509468,1.8479277513794512,2677
VPS4B,0.07002267622942825,1.8475226588228946,2701
TRAP1,0.06312601920881203,1.847431212796405,2683
POLE4,0.05205010278730882,1.8469905705273821,2729
NBEAL2,0.10523217284793834,1.84600643095496,2651
OSTC,0.10117009245383014,1.845112978093047,2650
MAGED2,0.10508458497329341,1.8447160752005696,2649
OXA1L,0.05112290183685039,1.8431399631868217,2670
KXD1,0.07117389185811523,1.8414212706297082,2702
IFI30,0.11263862949988374,1.8403037848507486,2625
SUN1,0.12229309183454551,1.839361229708749,2665
CRACR2B,0.16862160250669347,1.838949996042541,2597
DNASE2,0.0711356853810919,1.8362064712467556,2685
SF3B3,0.08037806724926556,1.8340383150335744,2681
EEF1A2,0.15306873920762212,1.8321149194915618,2589
SSR1,0.05337787378551783,1.8315245554988013,2661
UBXN1,0.15254426145474706,1.8306046293255256,2615
NCBP2AS2,0.07558272270834901,1.8296826898200926,2706
KARS,0.06094545325899205,1.8260613265044396,2692
NADSYN1,0.1135372393709425,1.825901048552891,2665
STX16,0.10194772097252183,1.8242093223274025,2661
LMTK3,0.1505213366280388,1.8220484295928712,2589
EMP2,0.072154391792612,1.8187424993106274,2638
ATP2A2,0.11276949994691478,1.8144117713281231,2642
CARHSP1,0.0648773557938185,1.813792603491127,2687
POLR2F,0.10882636855087244,1.8120469091813216,2660
SGSM2,0.12829070884139523,1.8113180553783068,2600
WDR6,0.10509215080425605,1.8093769383103782,2676
DERL1,0.09139263171235501,1.8092679581778923,2669
WWP1,0.05565494074070075,1.8081239230544377,2616
TARDBP,0.0618855142946845,1.8072986778636029,2685
DDX42,0.13297301838827638,1.802648159646224,2583
RAB34,0.054757545011380096,1.8024024879851843,2668
COPB2,0.08283250516188427,1.8004038205544433,2638
CYHR1,0.11378804280325608,1.7996040123853763,2643
TIMP3,0.24746441273343514,1.7993565205233741,2391
IFT43,0.12698336235929283,1.7952006710725699,2608
PDCD4,0.0569402336314298,1.7940327808524204,2644
RHEB,0.06256786252055847,1.7934911280028818,2681
SMC4,0.08727968368720722,1.7924025334933553,2649
CYB5A,0.08486207531874176,1.7911044785294015,2667
NCBP2,0.0680089386478552,1.7899433408478673,2678
CD164,0.0875242400072224,1.7895884552703891,2636
EIF3L,0.06366811435226685,1.7842454700551134,2654
DAP3,0.08154947372056091,1.784001700701538,2647
STIP1,0.06493139655833602,1.7829038494797071,2639
COX7A2L,0.07651053539947336,1.7822157809962382,2636
ACTR2,0.06404093362333461,1.7813529085164872,2652
DHX15,0.056432422079137325,1.777748436072857,2702
CTSA,0.08802428845172883,1.7768737667124042,2638
ENTPD6,0.07705399331162952,1.7768533041337375,2634
PRKAR1A,0.08695300459366895,1.7767566763313158,2634
UBE2B,0.1670198540971754,1.773172409346001,2582
SAE1,0.06438217751016488,1.7719623780838543,2687
ESYT2,0.0529040716209566,1.7678635241318814,2609
PPP1CB,0.05182743587642875,1.7643651634902389,2578
TOP2B,0.0601659934237308,1.7572131099652262,2670
TATDN1,0.07025389466155872,1.755961434761733,2639
PIGT,0.059612036028733176,1.7556850680609024,2617
MEPCE,0.06091708807559556,1.7554082114092395,2648
SND1,0.061442248678080166,1.7521780690335904,2638
YIF1A,0.1358821249272573,1.7496109424457227,2609
TMEM14B,0.09680001663439866,1.748469857917495,2579
BCAR1,0.14284227093753357,1.747949684324753,2575
RAB5IF,0.08642233190030285,1.7467190402622716,2598
UBE2N,0.06631920158738688,1.7451026278261859,2645
NDUFA8,0.0554136811270677,1.7448211179833857,2662
PIM3,0.08193488925020258,1.7426501418908542,2604
SRP9,0.07347352924160236,1.7424937877816005,2603
TSTA3,0.07335369078356388,1.7422246864947846,2671
DPM3,0.07480680610822948,1.740326952032661,2623
IP6K2,0.0726959783705703,1.739275890448177,2641
DNM2,0.06910486341060997,1.737947221100105,2622
DNAJB1,0.058760776846646,1.7361688016535046,2600
CYSTM1,0.09526003926318846,1.7354289924770925,2622
LRRC59,0.05675064615470353,1.7351952945309808,2621
LTBR,0.06854579775393178,1.7350050138097324,2643
SKA2,0.07743844458073622,1.7342701936665885,2619
NDUFAF3,0.08735889700646246,1.731345596398214,2614
HNRNPUL1,0.080217394234295,1.7309176337358465,2622
ARHGDIA,0.06459793143933452,1.7304987924370328,2614
FLNB,0.08089146453672298,1.7202755079310665,2580
TMEM179B,0.0625644555314447,1.71870832240061,2664
PERP,0.11253790240645281,1.7160043315038576,2551
DNAJC15,0.06948678113836539,1.7123277255364093,2596
MAP1LC3B,0.08643060960808478,1.7109404794154512,2599
REEP3,0.09351353340553285,1.7104264267582803,2617
CCT8,0.10106807604265157,1.7096191550137891,2609
PTEN,0.18905874796766947,1.7080690514720565,2530
PAICS,0.062101923476471844,1.705924076922588,2578
SYNCRIP,0.052508157559388584,1.703778557095554,2602
FAM107B,0.09138686943017209,1.7029674383246678,2560
ESRP2,0.0738081171912835,1.7015622144360671,2607
SEZ6L2,0.10422077669248266,1.700705205603246,2572
FBRSL1,0.07171458673034332,1.6984992365484683,2604
FGD5-AS1,0.05785268335425585,1.697544136575537,2628
EMC4,0.08226847793691919,1.6937677110442135,2598
CCT6A,0.06208445691265714,1.6918181724780554,2640
SEPHS2,0.07181544615670857,1.6889150049251653,2604
ARPC5L,0.05036884578402572,1.6874333854661194,2640
GCSH,0.08289969672977203,1.6823773384701386,2584
NOP56,0.05079076093439639,1.6813269568112073,2620
TPPP3,0.380144034192611,1.6807137730176116,1988
GAS8,0.11187087259512903,1.6806541955465504,2549
TRPM4,0.1126390261318246,1.6789422266689984,2600
CPNE3,0.07076834455530272,1.678508594102288,2611
NET1,0.09940637531256517,1.6781627884346408,2594
MGST3,0.0758495076817774,1.6779761228772443,2575
NOL7,0.07441630234690678,1.675529511897845,2600
PAFAH1B3,0.08506797084794868,1.6732072267609304,2564
LPIN3,0.13305242027240685,1.672694978513702,2522
HMGB2,0.08874052958081813,1.6702417337193807,2501
CDIPT,0.09189986707188129,1.6681128736098565,2561
CKS1B,0.08870683631923174,1.6672804500027676,2582
TNFRSF12A,0.08029685695831615,1.6670932198282586,2534
SLC43A2,0.1844758612286401,1.6668841588020245,2476
AP3D1,0.05802923386675353,1.6668741625380785,2591
MPC2,0.16978864868930513,1.6658824918007245,2517
ZMYND8,0.08785095435971552,1.6651506571604884,2610
SLC3A2,0.07784949762292605,1.66503623304882,2598
SEC22B,0.06959637137771162,1.6621132680602537,2602
NEU1,0.09785354929627736,1.6616725173030222,2550
EIF3D,0.0826626468543338,1.6614529049447324,2581
CHMP3,0.0615309543100863,1.6605388724151646,2581
MAGEF1,0.08629323313355043,1.660354571906982,2586
BASP1,0.1462225704412416,1.6602467858555339,2466
TMEM147,0.10051182562129818,1.6593590997287566,2536
CLK2,0.09311507924804685,1.6586729982306843,2588
DAG1,0.1479202727240126,1.657981889498175,2545
MRPS23,0.05239772431977643,1.6561138558018502,2621
UPK3BL1,0.1297479636186014,1.6558984727905437,2515
EPB41L4A-AS1,0.1222176973073989,1.6554284235002372,2513
TUBA1A,0.1716050260308449,1.651719656890006,2412
FASTK,0.05236684403814204,1.6516895728012195,2622
MAL2,0.0825713443485141,1.6493775063273337,2588
YWHAG,0.06483113714695639,1.6493373608657678,2589
EPHB4,0.053046750778932825,1.6489800866506326,2586
NSA2,0.08992217904649576,1.6481746877093175,2580
GATD3B,0.056089909209190325,1.646511530988883,2574
TNRC18,0.05848007563264164,1.6457447905639753,2573
UBAP2L,0.058354050368893615,1.6453103327567462,2621
MCM3,0.05659962106215998,1.6404889881673492,2551
OGA,0.10399520167883415,1.6401899975313043,2557
PPP2CA,0.05548787001026054,1.6396378289581834,2601
SEMA3C,0.08820156193939814,1.63872393290489,2573
CLN3,0.07419519548080489,1.6340592406050773,2552
NDUFB6,0.0727658135028248,1.633062745281704,2570
ARMT1,0.06349157339111332,1.6321053093048528,2558
TFG,0.06803071850060163,1.6317170710520468,2559
COPG1,0.07480376589393112,1.6310906412394794,2552
ZNF207,0.06939051938689444,1.6297040237383058,2624
OXLD1,0.062431711412607296,1.6292118088519851,2575
GOLGA3,0.059669930175975064,1.6288034271868779,2603
PTPN18,0.06886648432043715,1.627674565198925,2573
SF3B5,0.060255195131395996,1.6269220363598293,2585
LYPD3,0.18980928003861247,1.6268238832249384,2442
UBE2Q1,0.07210651448398997,1.626757845132606,2577
RAB14,0.08926912810972693,1.6264153953934415,2577
CTSB,0.0901725632727296,1.6259440847516617,2525
SPCS3,0.05084891803110804,1.624414452418142,2572
GAK,0.0532824333785909,1.6242225359299458,2575
RTN3,0.0606108138483637,1.6238464114143216,2516
LITAF,0.0966324501395153,1.6234077272247873,2549
CCDC78,0.3195428524215071,1.622917713742778,2169
ZFP36L1,0.30008065592568595,1.6218561091026187,2275
OAT,0.12979826474286063,1.6218028109403508,2506
CALU,0.07864124254702355,1.6200035471856369,2523
SNX5,0.07182843616785771,1.6188744390727474,2603
SDF4,0.07972218851185743,1.618687383679732,2563
LAMA5,0.07395205926201223,1.6178834849770523,2562
SELENOT,0.08099496257171748,1.6171483841696006,2550
DNAAF1,0.3901340108217503,1.6166165415884988,1845
TTC3,0.05836596171972259,1.6163057068857607,2560
TRA2B,0.05177039167294007,1.6155458043394815,2556
COL1A2,0.22634708916262117,1.6147453612034333,2253
GLUD1,0.0691547527865533,1.6112297309514203,2589
SUGP2,0.15001226865936199,1.6099337122124897,2484
FLOT1,0.08154651170877406,1.6099087278552853,2565
LAMB2,0.11044192661206387,1.6086752019546915,2535
TMEM14C,0.1075896644434426,1.6063382126574246,2512
RABIF,0.05474193075013304,1.605935301200816,2595
GTF2H5,0.08960433540407396,1.6052273671697401,2542
IGFBP5,0.28387878503010444,1.604976037188596,2203
SCP2,0.1062510400154803,1.5983639107650944,2536
CCDC124,0.051962149866441196,1.5941333065412993,2553
CCDC57,0.07674047587630524,1.5940773989511186,2537
PFKP,0.10420680056710895,1.5928530909206067,2508
NDFIP1,0.1140839580329243,1.5922991722389523,2553
F12,0.13883781996127195,1.5914177912175456,2503
BCL2L1,0.06020668468785058,1.5907531695948853,2545
OCIAD1,0.06278817323619042,1.5895355874717423,2559
PREX1,0.20919156837341463,1.5893840342673384,2353
PGP,0.05215118047514939,1.585993696011015,2529
UCP2,0.140886550552352,1.5843018707403906,2485
SDHC,0.09839824248903443,1.5835118596259987,2527
ANXA11,0.0702456543315371,1.5833550956596072,2578
RAB3D,0.08663117380806064,1.5825607599493599,2529
RRM2,0.08384164339002158,1.5808135570121997,2491
PGD,0.0864622025223988,1.580600742002228,2507
IFITM2,0.10116327710764636,1.5790570971646243,2524
MRPL23,0.05193857445219342,1.5781181220093192,2575
NDUFS4,0.1535512192444818,1.577090360990386,2489
DHCR7,0.1464125075234618,1.5764148920313308,2418
NR2F2,0.08603756527951757,1.5763420902749374,2503
RPL26L1,0.05958963646034783,1.5743913753804788,2544
VGLL4,0.05875610080227344,1.5743093206576002,2565
ARHGAP1,0.05214183305487674,1.5742697199565234,2555
RHBDD2,0.1036253173019782,1.573150960272689,2490
TMEM263,0.09272363485723256,1.5718132344366533,2496
PSMA3,0.060036560360115065,1.570191533253401,2535
SNHG19,0.08722895478705556,1.569721153373986,2502
ZG16B,0.11090319771969295,1.566663459458536,2486
DNAJB6,0.07850137061092478,1.565931372746029,2526
GSPT1,0.08301941999367912,1.5653429330356852,2534
ST3GAL4,0.1494556831896137,1.5637126414784253,2472
SLC38A10,0.0706462522579908,1.5618326407471776,2555
SSB,0.05138560558305011,1.5617529467754792,2573
UBE2G2,0.07268076873345557,1.5616558173461292,2471
SYAP1,0.07725317430205914,1.5608059201467013,2517
NDUFS7,0.05870440603086322,1.558954611206046,2516
HDAC1,0.05491007841658426,1.558370536348202,2540
CBWD5,0.11608775455492897,1.5581377370887375,2476
MARCKS,0.16352150023337123,1.5580639311015265,2437
AKT2,0.06123650156058918,1.5577103957449139,2521
HCFC1R1,0.05991731744779976,1.556360994982559,2520
HEBP2,0.05449769308441135,1.5548807649405032,2517
B4GALT1,0.08385671385170687,1.5545455599816986,2452
RHOB,0.07868467626713177,1.5508401977046997,2475
IMP3,0.06625732928322998,1.5502590377714378,2495
ZDHHC7,0.05723958774220791,1.5497640161990303,2523
HACD3,0.06489460523014079,1.5488458916661025,2547
GAMT,0.05936759366542872,1.54876948062012,2550
AHNAK,0.05755519162905884,1.5487644658157516,2513
C1orf122,0.05098320813296454,1.5482619732802294,2551
MRPL4,0.05905351617811354,1.5459088979535618,2573
SIGIRR,0.06856998351795374,1.5434055340387312,2546
MRPL33,0.09055743585733482,1.5424016161916743,2522
PI4KB,0.06658853639794776,1.542276055484813,2543
FKBP8,0.14869063559181234,1.5420706871930125,2453
ALKBH7,0.07115405548526518,1.5419062185096881,2516
CWC15,0.13961869044650121,1.5416743484677904,2429
RAD21,0.05319467515281969,1.540813314596337,2527
MICALL2,0.11416149739699001,1.5406540589570337,2452
NMRAL1,0.05520546155429309,1.5397320374557248,2523
TPD52L2,0.060811577450365084,1.5380593937656966,2566
SHISA5,0.07696261710263992,1.5378972218582423,2513
ELOC,0.085645366069425,1.5373328570893627,2513
SULT2B1,0.12449195369775265,1.5363068708857321,2436
CKB,0.15117251092056222,1.5353154642945066,2456
UBE2T,0.06704151797745117,1.5346461086090442,2514
CPSF1,0.06174197118207847,1.5324513888068596,2521
C20orf27,0.09977509767651963,1.529180756287907,2492
OCLN,0.08230664710986893,1.5282074916989674,2479
DDAH2,0.0599153002142733,1.526130522265922,2531
HGS,0.06867283626850079,1.5251301165325726,2537
TKFC,0.07884822598828098,1.524060477318563,2499
PSMG2,0.09050788845476347,1.521298371093517,2480
SNRPA1,0.055297834159457736,1.5204369009489422,2513
TCP1,0.07572550078734949,1.5191582522845328,2485
IER2,0.08684697312145293,1.5173228092718996,2525
DGUOK,0.05884196349347389,1.5145914483834697,2490
SMS,0.06804870790730838,1.5145913550710743,2482
SLC39A1,0.08530048707257226,1.5125304615536659,2462
PIFO,0.3868676344213124,1.5122610903420337,1793
DPM2,0.07821374123288326,1.511270651255934,2485
RAB10,0.1609574930532928,1.5105740726017536,2366
DEF8,0.05171715733188121,1.5096295649195237,2527
DLD,0.08314606431250468,1.508457389676928,2472
CELF1,0.09272138824105136,1.5079180083993216,2486
NPC2,0.08346950534337386,1.5065787597494762,2483
TPD52L1,0.0849720438186208,1.5053605349480537,2485
FBH1,0.07523958517200542,1.5052482676525871,2458
RBM5,0.053810286906761616,1.5048363839822907,2482
RAB26,0.14398351330264902,1.5046705450609197,2398
HSPH1,0.07791521533308234,1.5045114510739015,2497
PBX1,0.08201190505588513,1.5037783439956591,2442
BRAT1,0.06877099017758198,1.5030735930337067,2531
MANF,0.10251593578957865,1.5009766499894586,2460
CALML5,0.24971678554095528,1.4982173721915606,2212
DPY30,0.056640078278139244,1.4941877340668985,2473
RMND5B,0.054924225313772994,1.4937921665887544,2502
MCRS1,0.05170430884837638,1.4921489086956004,2493
CSRP1,0.07970755775951008,1.4895488818473839,2490
COPA,0.06661690854243535,1.487708867139019,2491
AKAP8L,0.07695792194327818,1.4875963293223977,2423
PPP1R12C,0.10143350425777937,1.4872691077891529,2424
PCOLCE,0.06455856005457673,1.4865854257870077,2500
HADH,0.07275084814550309,1.4863533986758455,2513
DCTN5,0.052213770229829634,1.4818973318143114,2498
WDR54,0.13556229433450442,1.4803379813029427,2415
GDE1,0.06956181072262836,1.4759762128836251,2471
JAGN1,0.07700011231158457,1.474892499819469,2513
KHDRBS1,0.08623529244534622,1.474167609570307,2476
SEC11C,0.11800450251466472,1.4729347729183133,2431
CETN2,0.17203715888789536,1.4725883938334106,2329
SUPT5H,0.06976462398790494,1.4725651947476375,2468
WDR72,0.08010528596497017,1.471760515239087,2497
IK,0.1037479445850681,1.4689083257364544,2434
DMKN,0.07198087622170389,1.4655668481764774,2477
ATIC,0.06251215434250208,1.4653412463425728,2494
CD99,0.08019058332507074,1.4636072115751178,2476
ACSL3,0.09605660580553069,1.4629018782371364,2395
USP8,0.08400101703172368,1.4625672472865916,2468
SEPTIN7,0.05097172147020052,1.4623270714677645,2491
ZNF83,0.13919690414723151,1.4619993660022959,2416
CYB5R1,0.10271157851566405,1.461346965841193,2411
YY1,0.06464475707970273,1.459077343772973,2478
SRI,0.09010923839621048,1.4584443418200808,2470
SRP19,0.05651105813172927,1.458028417559766,2473
ARL2,0.05493863701190823,1.4560770996960137,2464
NUDT16L1,0.05640184899833255,1.4549825642737189,2486
PCNA,0.06905944368050344,1.4549554334733694,2444
TRPM7,0.0771052593716368,1.4546956421584871,2492
PROM2,0.07859023108282352,1.4542690846147215,2424
NUDT5,0.0666209271962125,1.45367201676987,2464
BLVRA,0.07863442421176965,1.4526531032845094,2469
UBE2C,0.1020773035531986,1.4507043898322782,2381
BCKDK,0.061263429787061514,1.448305210088641,2484
NCOR2,0.08683930756658384,1.4473490183280449,2480
CENPB,0.11694367134852539,1.445574472692493,2391
TMPRSS2,0.10612705917242664,1.4454168026370102,2370
PVT1,0.4308677306186008,1.4438109270963326,2083
CTBP2,0.055110322202624885,1.4436202264524511,2447
IER3IP1,0.07035695732233263,1.4402905423444194,2473
P4HTM,0.10046977548339094,1.4337013127132796,2400
CYTH2,0.06327192587292298,1.4317950633426715,2438
ATRAID,0.1076157440944008,1.431649657997551,2445
ARF5,0.07996768658466762,1.4310682403371808,2489
TMEM165,0.05363172308133948,1.4277620983224724,2422
DDRGK1,0.1967968668894269,1.426948262506125,2334
CSAD,0.15951431944097152,1.4264387560127973,2326
C9orf116,0.2159087701696716,1.426231926115394,2233
TMEM14A,0.05663971907525043,1.4247904287076163,2449
PNPLA2,0.08204731170490248,1.4242620974692937,2439
FAM183A,0.3665975655049079,1.4214573574903142,1815
ANKZF1,0.14536328245474806,1.420580744423429,2330
CAND1,0.05326266842277235,1.4203231980992064,2457
ERGIC1,0.07685290056655102,1.4199239765309684,2424
FLNA,0.09135075548614419,1.4174404132076317,2373
IFT20,0.11233855549222245,1.4174167662571657,2391
MRPS33,0.05699336783418798,1.4169068412939867,2436
NAA20,0.07216692165194137,1.415724085451664,2432
SURF1,0.05231208413232759,1.4136033884080388,2453
NOMO1,0.07270730772482778,1.4129315904218664,2427
TMCO1,0.09059869583659612,1.4121518923527294,2429
EIF3M,0.16506209128949606,1.4102947914387327,2335
FBXW9,0.10616519354079346,1.4098921612087323,2387
POP5,0.06824271931995426,1.4093204919154498,2435
TMED4,0.0865627350789449,1.4086269046870687,2405
CERS4,0.13928288638967534,1.407498590671565,2374
BOLA1,0.05589512090930788,1.4059194044253525,2450
EXOSC10,0.07412202646000332,1.4029612433917786,2389
TFRC,0.06445402777348695,1.4027930634708743,2423
CCDC170,0.17277563798406817,1.4007304593343701,2254
PPA2,0.07223090947747504,1.400155032909881,2429
INSIG1,0.13717256749303017,1.400115389676747,2368
HEATR6,0.0543601837019632,1.3996590687640376,2450
SPARC,0.20801246560451844,1.3992406653628278,2132
ATP2C2,0.06620200261652646,1.3984455660034185,2379
MKNK2,0.057030714595719324,1.398299227035652,2451
RAB2A,0.13882318557929843,1.3982345143808912,2395
CLNS1A,0.06346565715860744,1.3976379013263727,2409
PLEKHF2,0.09248814394618475,1.3965289533513465,2395
S100A14,0.1672686475197224,1.3959724286183135,2248
LRRC26,0.1829095957619753,1.3926248667821362,2274
PARP6,0.07407475806112572,1.3923453001637998,2347
EPB41L5,0.07879759401479904,1.3922425307313826,2402
PDHA1,0.0778926617408085,1.3900859404395947,2384
GALNS,0.10771765092175767,1.3899508804917735,2367
GID8,0.05857947966910677,1.3890106226360548,2443
SDHB,0.19712496437030533,1.3888499312293023,2278
HERPUD1,0.09957746414331259,1.388780581928747,2367
FDFT1,0.09051655820358397,1.3876748217194088,2378
QSOX1,0.09455301710705503,1.3861190485283943,2372
ACSS1,0.10567671993911658,1.3849525625302985,2365
RNASET2,0.08565257991897918,1.383537685511456,2381
ERCC1,0.09397350115914252,1.3810295202018597,2375
COASY,0.06179389773261539,1.3808343821753268,2380
MTIF3,0.062114513254686865,1.377777105788387,2443
TMC4,0.10728264642722131,1.3777765221402292,2387
TP53I11,0.08470423285998889,1.3775882619350968,2366
SEPTIN2,0.0571567689475159,1.3775109050098844,2403
BAIAP2L1,0.06570645414201286,1.3738131396786653,2375
EIF2B5,0.050358639206865057,1.3737781290072337,2400
TMEM54,0.06393308027908029,1.373198904653089,2436
PPP1R16A,0.07084716561846559,1.3711816644168184,2379
LAMP1,0.08241289833395006,1.3711501195574998,2397
NAPA,0.08263848185529823,1.3697001244626574,2436
BTBD2,0.05176189594075842,1.3689873995228177,2403
TMEM167A,0.060731387339540636,1.36887061862793,2399
YIPF2,0.05849831882496752,1.36867731618148,2383
POGZ,0.06975119936377105,1.3686395251076604,2422
CD47,0.10267894174914863,1.3679639523722675,2349
HNRNPH2,0.05091904898529265,1.3637831745438873,2366
AGRN,0.07595379119981917,1.363651008972832,2401
TUSC3,0.06079409411619762,1.3622081800203407,2415
KIAA1522,0.07559313292096119,1.36163928331168,2411
PRKRIP1,0.06210395958922439,1.3609583540610377,2387
PAFAH1B1,0.07030677975150207,1.3572282611613435,2360
KLK11,0.3685218398553635,1.3569103075704207,1800
SLC35B2,0.0527523262187786,1.3567171537214255,2362
PTRHD1,0.08368409434049874,1.3566446695090155,2360
HMGA1,0.08098995586070043,1.3562008747471213,2358
ZNF33A,0.12275441546234683,1.3560425970805885,2295
FAM162A,0.08885995790849562,1.3557541235036352,2355
CHMP1B,0.05799105525592496,1.3545526488744009,2365
METTL9,0.11503013929294693,1.3531294287112006,2357
FAM122B,0.05767499195142785,1.3525995106633024,2351
MAN2C1,0.103926561048115,1.352581611157814,2322
RSL1D1,0.0529945527372688,1.3485896799371042,2398
F11R,0.06895825889270966,1.3469401517058142,2347
BCAT2,0.12930610302618847,1.3454489181126883,2361
SPATA33,0.13875038894454286,1.3410087849734555,2295
BST2,0.14767156630831924,1.3407726204732835,2331
ANXA7,0.06110917275569046,1.3400271858376114,2395
TAF7,0.06402618379466875,1.338927481455893,2401
HLA-C,0.13598060074700746,1.3382780425350589,2297
MRPS36,0.06169927083091658,1.3372867994908313,2357
WSB1,0.10558981736637289,1.3360706117496106,2251
TMEM30A,0.09904758638505914,1.3355765083903635,2341
BMP7,0.20406026525910612,1.3345829525798971,2179
SH3YL1,0.09116917276296459,1.333541695344941,2352
BRINP3,0.08056268818125858,1.3329783745820942,2366
LETMD1,0.0958697845166591,1.3323134655599858,2333
P3H4,0.061405714362637295,1.331189165654488,2367
MTHFD2,0.0642038895194508,1.3309056314978938,2355
TBX2,0.11335434043005621,1.3301498118623745,2281
HSPA4,0.12059458358529601,1.3291965688060576,2272
NUP210,0.050928154207168015,1.329188297718661,2370
PIK3R2,0.05133229075397608,1.3264262186952387,2399
CISD2,0.0832171877570523,1.324172154810352,2353
MRPL34,0.05624342760644708,1.3241447080213893,2401
ABHD17C,0.07500779948666707,1.3236834558272381,2333
CKMT1B,0.10019798036556657,1.3233072733025955,2342
VTI1B,0.06134389595767867,1.3224949708562055,2397
CRK,0.0905491186150571,1.3205508458576953,2321
APP,0.07762846767537884,1.3196992182803533,2291
TCEA3,0.09172288746011117,1.3169229651654386,2339
CLPTM1,0.08106842328094131,1.316564709956722,2337
ITPK1,0.10390936407849372,1.3140255602989177,2296
MBOAT7,0.0535264577483475,1.3136597611769005,2393
RHBDF1,0.06292390100691847,1.3129957531611731,2321
OBSL1,0.08564593169293352,1.3122612015486255,2310
TYMS,0.07154002919337163,1.3105724017301135,2333
HMGN3,0.07121107676469882,1.308854342813941,2347
GOLGA2,0.07530488308551546,1.308787979052435,2359
METAP2,0.11416348381906762,1.3087191363205732,2339
AKAP9,0.09355701183715757,1.3073755645046223,2291
SLC9A3R2,0.11560691561860566,1.3052471250756856,2331
PFDN6,0.05646191142013591,1.3029552660246102,2324
TIMM17B,0.05130162706581839,1.302573989932258,2361
ISG15,0.16208940855533804,1.297177042754524,2129
SWI5,0.053944872199505604,1.2943969943010474,2377
LDLRAD4,0.22971216502818415,1.2924596691069705,2094
SLC12A9,0.07750360803734671,1.2917770449064996,2373
SPG21,0.05556179602931721,1.291717910015118,2320
FLOT2,0.0524007922002743,1.2896646840907213,2361
STXBP2,0.05051017435379363,1.2889261492370288,2367
TJP3,0.05200040668028807,1.2876570562576573,2338
YME1L1,0.059512349034256264,1.2865523344894743,2348
FAM102A,0.09239155771969046,1.283776608390753,2278
PCLAF,0.1333390474812225,1.2831891776957702,2214
GLO1,0.050235316381212265,1.2821846347001626,2344
SGSM3,0.07641624567624353,1.2804466563258448,2306
PAGR1,0.07779737657933876,1.2798944842928883,2325
EPS8L1,0.09224557877109356,1.2797368565356126,2267
MORN2,0.20193060974106702,1.2777730065550077,2113
TRAK1,0.1516633072150181,1.2777288076557158,2233
CFAP157,0.375114724606607,1.275753784040501,1566
PDCD10,0.07122161620715538,1.2750236015806635,2332
GLB1,0.08748878250614193,1.2747168113707528,2330
DGAT1,0.08367041788155163,1.274413276978185,2306
SMIM14,0.06183885041423985,1.273453828333965,2292
SRPRA,0.27435145811397943,1.2728495512297984,2079
ACKR3,0.0918149566479506,1.272269476595726,2269
PRKCD,0.07928937265511257,1.2681636240825978,2285
YWHAH,0.054135842908870566,1.2668975434353325,2301
HUWE1,0.13377659571946685,1.2666656234967486,2229
CCNI,0.06477454023155188,1.2663755483024897,2338
BCL3,0.08655653564580361,1.2658491761515502,2281
SPR,0.07644707709645429,1.2653535250805894,2318
BRWD1,0.07146348971786139,1.2650071465190642,2334
SARNP,0.06618415965357201,1.2640159277779428,2366
SLBP,0.06124771003929466,1.2618211467788558,2352
SLC25A29,0.08061248075710252,1.2612072053317525,2283
CD46,0.0848558901629603,1.260714296394024,2330
